,title,mp3_url,midi_url,metadata
1457,"
	 Harrotasunik bada         
	",https://bdb.bertsozale.eus/common/file/get/54596,https://bdb.bertsozale.eus/common/file/get/52730,"['Hamalaukoa, txikiaren moldekoa, 8 puntuz (hg) / Zortzi puntukoa, txikiaren moldekoa (ip)', 'A-B-C-D', '7/6']"
1458,"
	 Hasera ta bukaera         
	",https://bdb.bertsozale.eus/common/file/get/31952,https://bdb.bertsozale.eus/common/file/get/26806,"['Zortzikoa, berdinaren moldekoa, 6 puntuz (hg) / Sei puntukoa, berdinaren moldekoa (ip)', 'ABDE..', '8/8/18/8/']"
1459,"
	 Haserre dago ama         
	",https://bdb.bertsozale.eus/common/file/get/33275,https://bdb.bertsozale.eus/common/file/get/19765,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'ABAD', '7/6']"
1460,"
	 Hasi Zubibarrin ta         
	",https://bdb.bertsozale.eus/common/file/get/32208,https://bdb.bertsozale.eus/common/file/get/21178,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '6/7']"
1461,,,,[]
1462,"
	 Hasiko al naiz hasiko al naiz         
	",https://bdb.bertsozale.eus/common/file/get/31117,https://bdb.bertsozale.eus/common/file/get/23125,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2BA2', '5/5/5/3']"
1463,"
	 Hasiko naz albiste hau         
	",https://bdb.bertsozale.eus/common/file/get/31990,https://bdb.bertsozale.eus/common/file/get/26809,"['Kopla handia', 'ABD', '8/8/18']"
1464,"
	 Hator hator mutil etxera I         
	",https://bdb.bertsozale.eus/common/file/get/32542,https://bdb.bertsozale.eus/common/file/get/25132,"['Neurri berezikoak', 'ABDE', '9/9/9/9/9']"
1465,"
	 Hator hator mutil etxera II         
	",https://bdb.bertsozale.eus/common/file/get/32578,https://bdb.bertsozale.eus/common/file/get/25135,"['Neurri berezikoak', 'ABD..', '9/9/9/10']"
1466,"
	 Hau arnoaren gozua         
	",https://bdb.bertsozale.eus/common/file/get/31346,https://bdb.bertsozale.eus/common/file/get/24268,"['Seikoa, berdinaren moldekoa, 5 puntuz (hg) / Bost puntukoa, berdinaren moldekoa (ip)', 'ABDE', '8/8/18/18']"
1467,"
	 Hau da Bonaparteren         
	",https://bdb.bertsozale.eus/common/file/get/33309,https://bdb.bertsozale.eus/common/file/get/19768,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2BA2', '7/6']"
1468,"
	 Hau da gure itsumendua         
	",https://bdb.bertsozale.eus/common/file/get/31153,https://bdb.bertsozale.eus/common/file/get/23128,"['Zortzikoa, handiaren moldekoa, 4 puntuz (hg) / Lau puntukoa, handiaren moldekoa (ip)', 'A1A2BD', 'Hutsik']"
1469,"
	 Hau da kriskitin hotsa         
	",https://bdb.bertsozale.eus/common/file/get/33345,https://bdb.bertsozale.eus/common/file/get/19771,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '13']"
1470,"
	 Hau da oraingo neskatxa gaztek         
	",https://bdb.bertsozale.eus/common/file/get/31980,https://bdb.bertsozale.eus/common/file/get/26632,"['Hamarreko handia (hg) / Bost puntuko handia (ip)', 'AABBB', '10/8']"
1471,,,,[]
1472,"
	 Hau da urkamendiko         
	",https://bdb.bertsozale.eus/common/file/get/33384,https://bdb.bertsozale.eus/common/file/get/19774,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABAB', '7/6']"
1473,"
	 Hau egunaren handia         
	",https://bdb.bertsozale.eus/common/file/get/30873,https://bdb.bertsozale.eus/common/file/get/24664,"['Lau puntuko berdina, 8 silabaz', 'ABDEA', '8/8/8/8/8']"
1474,"
	 Hau entzunda berotu         
	",https://bdb.bertsozale.eus/common/file/get/33419,https://bdb.bertsozale.eus/common/file/get/19777,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABAD', '7/6']"
1475,"
	 Hau hitz korapiloa         
	",https://bdb.bertsozale.eus/common/file/get/33420,https://bdb.bertsozale.eus/common/file/get/25978,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
1476,"
	 Haur bat izateko nahiak         
	",https://bdb.bertsozale.eus/common/file/get/71246,https://bdb.bertsozale.eus/common/file/get/71244,"['Hamaseiko berdina, 8 puntuz eta 8 silabaz (hg) / Zortzi puntuko berdina, 16 silabaz (ip)', 'A-B-C', '8/8/8/8']"
1477,"
	 Haur eder baten bila         / Artzai buruzuri bi I          / Jose ekarri zazu   
	",https://bdb.bertsozale.eus/common/file/get/33456,https://bdb.bertsozale.eus/common/file/get/19780,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABD', '7/6']"
1478,"
	 Haur txiki eder polit bat         / Belenengo portalian      
	",https://bdb.bertsozale.eus/common/file/get/30911,https://bdb.bertsozale.eus/common/file/get/24667,"['Laukoa, berdinaren moldekoa, 4 puntuz (hg) / Lau puntukoa, berdinaren moldekoa (ip)', 'ABDEF', '8/8/8/8/']"
1479,"
	 Haurra egizu lotxoa I         
	",https://bdb.bertsozale.eus/common/file/get/30949,https://bdb.bertsozale.eus/common/file/get/24670,"['Lau puntuko berdina, 8 silabaz', 'ABAB2', '8/8/8/8']"
1480,"
	 Haurra egizu lotxoa II         
	",https://bdb.bertsozale.eus/common/file/get/30987,https://bdb.bertsozale.eus/common/file/get/24673,"['Lau puntuko berdina, 8 silabaz', 'ABDE', '8/8/8/8']"
1481,,,,[]
1482,"
	 Haurrak altxa bihotzak         
	",https://bdb.bertsozale.eus/common/file/get/32245,https://bdb.bertsozale.eus/common/file/get/21181,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '2/5/2/4']"
1483,"
	 Haurrak haurrak haurrak ederrak         
	",https://bdb.bertsozale.eus/common/file/get/33029,https://bdb.bertsozale.eus/common/file/get/22513,"['Seikoa, handiaren moldekoa, 3 puntuz (hg) / Hiru puntukoa, handiaren moldekoa (ip)', 'AAA', 'Hutsik']"
1484,"
	 Haurrak ikas azue         
	",https://bdb.bertsozale.eus/common/file/get/32322,https://bdb.bertsozale.eus/common/file/get/21184,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'ABAD', '7/6']"
1485,"
	 Haurrak logale dalako         
	",https://bdb.bertsozale.eus/common/file/get/31714,https://bdb.bertsozale.eus/common/file/get/23722,"['Lauko ertaina (hg) / Bi puntuko ertaina (ip)', 'AB', '8/7']"
1486,"
	 Haurrak urrun zaitezte         
	",https://bdb.bertsozale.eus/common/file/get/32087,https://bdb.bertsozale.eus/common/file/get/24922,"['Hamabiko txikia (hg) / Sei puntuko txikia (ip)', 'ABDABE', '6/7']"
1487,"
	 Haurrak zuen bihotzak         
	",https://bdb.bertsozale.eus/common/file/get/31420,https://bdb.bertsozale.eus/common/file/get/21493,"['Seiko txikia (hg) / Hiru puntuko txikia (ip)', 'ABD', '4/2/5/2']"
1488,"
	 Haurtxo bat jaio da ta         / Haizeari II       
	",https://bdb.bertsozale.eus/common/file/get/33191,https://bdb.bertsozale.eus/common/file/get/25576,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AB1AB2B3', '7/6']"
1489,"
	 Haurtxo baten esperoan         
	",https://bdb.bertsozale.eus/common/file/get/32062,https://bdb.bertsozale.eus/common/file/get/23944,"['Zortziko ertaina (hg) / Lau puntuko ertaina (ip)', 'A1A2BA1', '8/7']"
1490,"
	 Haurtxo-haurtxoa izu egin lo         
	",https://bdb.bertsozale.eus/common/file/get/33063,https://bdb.bertsozale.eus/common/file/get/22516,"['Seiko handia (hg) / Hiru puntuko handia (ip)', 'ABDE', '5/5/4/4']"
1491,"
	 Haurtxo polita sehaskan dago         
	",https://bdb.bertsozale.eus/common/file/get/33330,https://bdb.bertsozale.eus/common/file/get/22159,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AB', '4/3/3/4/4']"
1492,"
	 Haurtxo txiki polita         
	",https://bdb.bertsozale.eus/common/file/get/33226,https://bdb.bertsozale.eus/common/file/get/25579,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
1493,"
	 Haurtxo txiki ta polita         
	",https://bdb.bertsozale.eus/common/file/get/31749,https://bdb.bertsozale.eus/common/file/get/23725,"['Lauko ertaina (hg) / Bi puntuko ertaina (ip)', 'AB', '8/7']"
1494,"
	 Haurtxo txikia negarrez dago II         
	",https://bdb.bertsozale.eus/common/file/get/33368,https://bdb.bertsozale.eus/common/file/get/22162,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'A1A2', '3/3/3/1/3']"
1495,"
	 Haurtxo txikia negarrez dago I         
	",https://bdb.bertsozale.eus/common/file/get/31187,https://bdb.bertsozale.eus/common/file/get/23131,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'ABDE', '3/3/3/1/3']"
1496,"
	 Haurtxo txikia negarrez dago III         
	",https://bdb.bertsozale.eus/common/file/get/33404,https://bdb.bertsozale.eus/common/file/get/22165,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AB', '5/5/8']"
1497,"
	 Haurtxo txikia negarrez dago IV         
	",https://bdb.bertsozale.eus/common/file/get/33441,https://bdb.bertsozale.eus/common/file/get/22168,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'A1A2', '3/3/3/1/3']"
1498,"
	 Haurtxo txikia negarrez dago V         
	",https://bdb.bertsozale.eus/common/file/get/33480,https://bdb.bertsozale.eus/common/file/get/22171,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AB', '10/8']"
1499,"
	 Haurtxo txikia negarrez dago VI         
	",https://bdb.bertsozale.eus/common/file/get/32491,https://bdb.bertsozale.eus/common/file/get/26290,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AB', '10/8']"
1500,"
	 Haurtxo txikia sehaskatxoan         / Ama eta haurtxo txikia      
	",https://bdb.bertsozale.eus/common/file/get/31222,https://bdb.bertsozale.eus/common/file/get/23134,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2BA2', '5/5/4/4']"
1501,"
	 Haurtxo txikie lotara die         
	",https://bdb.bertsozale.eus/common/file/get/32526,https://bdb.bertsozale.eus/common/file/get/26293,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AB', '10/8']"
1502,"
	 Haurtxoa troxatzen         
	",https://bdb.bertsozale.eus/common/file/get/32615,https://bdb.bertsozale.eus/common/file/get/25138,"['Neurri berezikoak', 'A1A2BBAD', '11/11/11/']"
1503,"
	 Hauxe da despedidia I         / Kitarra zen nire dama I       
	",https://bdb.bertsozale.eus/common/file/get/30960,https://bdb.bertsozale.eus/common/file/get/24871,"['Kopla handiaren moldekoa', '8/8/8/8..']"
1504,"
	 Hauxe da despedidia II         / Kitarra zen nire dama II       
	",https://bdb.bertsozale.eus/common/file/get/30997,https://bdb.bertsozale.eus/common/file/get/24874,"['Kopla handiaren moldekoa', '8/8/8/8..']"
1505,"
	 Hauxen da gaia zelebrezkua         
	",https://bdb.bertsozale.eus/common/file/get/31259,https://bdb.bertsozale.eus/common/file/get/23137,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'AABA', '10/8']"
1506,"
	 Hauxe da ikazketako A         / Maite bat maitatzen det A         / Kriolinak A    
	",https://bdb.bertsozale.eus/common/file/get/32690,https://bdb.bertsozale.eus/common/file/get/25141,"['Sei puntuko berezia', 'AABDE', '7/5/7/5/5']"
1507,"
	 Hauxe da ikazketako B         / Maite bat maitatzen det B         / Kontzezi   
	",https://bdb.bertsozale.eus/common/file/get/32727,https://bdb.bertsozale.eus/common/file/get/25144,"['Zortzi puntuko berezia', 'ABD..', '7/5/5']"
1508,"
	 Hauxe da ikazketako C         / Maite bat maitatzen det C         / Kriolinak B   
	",https://bdb.bertsozale.eus/common/file/get/32765,https://bdb.bertsozale.eus/common/file/get/25147,"['Hamarrekoa, txikiaren moldekoa, 7 puntuz (hg) / Zazpi puntukoa, txikiaren moldekoa (ip)', 'AABDEF', '7/5/7/5/5']"
1509,"
	 Hauxe da pandero berrie         
	",https://bdb.bertsozale.eus/common/file/get/31882,https://bdb.bertsozale.eus/common/file/get/26977,"['Kopla handiaren moldekoa', 'AB', '8/8/8']"
1510,,,,[]
1511,"
	 Hegoa heldu da menditik         
	",https://bdb.bertsozale.eus/common/file/get/31025,https://bdb.bertsozale.eus/common/file/get/24676,"['Lau puntuko berdina, 9 silabaz', 'ABABDE', '9/9/9/9/9']"
1512,"
	 Hegoatik iparrera II         
	",https://bdb.bertsozale.eus/common/file/get/32099,https://bdb.bertsozale.eus/common/file/get/23947,"['Zortziko ertaina (hg) / Lau puntuko ertaina (ip)', 'ABDE', '15']"
1513,"
	 Heldu behar duen gauza         
	",https://bdb.bertsozale.eus/common/file/get/32171,https://bdb.bertsozale.eus/common/file/get/23950,"['Zortziko ertaina (hg) / Lau puntuko ertaina (ip)', 'ABDE', '8/7']"
1514,"
	 Heldu nuzu urrundanik         
	",https://bdb.bertsozale.eus/common/file/get/31380,https://bdb.bertsozale.eus/common/file/get/24271,"['Kopla handiaren moldekoa', 'ABD', '8/8/10/8']"
1515,"
	 Heldu zen udaberria I         
	",https://bdb.bertsozale.eus/common/file/get/31455,https://bdb.bertsozale.eus/common/file/get/24274,"['Kopla handia', 'ABD', '8/8/10/8']"
1516,"
	 Heldu zen udaberria II         
	",https://bdb.bertsozale.eus/common/file/get/32028,https://bdb.bertsozale.eus/common/file/get/26812,"['Kopla handia', 'ABD', '8/8/18']"
1517,"
	 Hemen entzun dozuez         
	",https://bdb.bertsozale.eus/common/file/get/33493,https://bdb.bertsozale.eus/common/file/get/19783,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1BA2D', '7/6']"
1518,,,,[]
1519,"
	 Hemen gaituzu Jauna         
	",https://bdb.bertsozale.eus/common/file/get/33528,https://bdb.bertsozale.eus/common/file/get/19786,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AB1AB2', '7/6']"
1520,,,,[]
1521,"
	 Heben girade         / Euskal Herrian gu      
	",https://bdb.bertsozale.eus/common/file/get/30791,https://bdb.bertsozale.eus/common/file/get/19789,"['Zortzikoa, berdinaren moldekoa, 5 puntuz (hg) / Bost puntukoa, berdinaren moldekoa (ip)', 'ABDE', '13']"
1522,"
	 Hemen heldu naiz beilari         
	",https://bdb.bertsozale.eus/common/file/get/31487,https://bdb.bertsozale.eus/common/file/get/24277,"['Seikoa, handiaren moldekoa, 4 puntuz (hg) / Lau puntukoa, handiaren moldekoa (ip)', 'ABDAB', '8/8/18/18']"
1523,"
	 Hemen nago ni tristia         
	",https://bdb.bertsozale.eus/common/file/get/31523,https://bdb.bertsozale.eus/common/file/get/24280,"['Bostekoa, berdinaren moldekoa, 4 puntuz (hg) / Lau puntukoa, berdinaren moldekoa (ip)', 'A1A2BD', '8/8/18/8']"
1524,"
	 Hemen txirrindulariak         
	",https://bdb.bertsozale.eus/common/file/get/33279,https://bdb.bertsozale.eus/common/file/get/26905,"['Zortziko berdina, 4 puntuz eta 8 silabaz (hg) / Lau puntuko berdina, 16 silabaz (ip)', 'AAAA', '8/8/8/8']"
1525,"
	 Hemen zizurkildar bat         
	",https://bdb.bertsozale.eus/common/file/get/31105,https://bdb.bertsozale.eus/common/file/get/27124,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'ABDE', '7/6']"
1526,"
	 Hementxe gaude ama         / Artzai onaren amari      
	",https://bdb.bertsozale.eus/common/file/get/30824,https://bdb.bertsozale.eus/common/file/get/19792,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2BD', '7/6']"
1527,"
	 Hementxe gustora         
	",https://bdb.bertsozale.eus/common/file/get/31063,https://bdb.bertsozale.eus/common/file/get/24679,"['Zortziko berdina, 6 puntuz eta 6 silabaz (hg) / Sei puntuko berdina (ip)', 'A1A2BD', '6/6/6/6/6']"
1528,"
	 Hementxe heldu gera         
	",https://bdb.bertsozale.eus/common/file/get/33457,https://bdb.bertsozale.eus/common/file/get/25981,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'A1A2', '7/6']"
1529,"
	 Hemeretzi mende eta         
	",https://bdb.bertsozale.eus/common/file/get/33398,https://bdb.bertsozale.eus/common/file/get/23638,"['Zortzikoa, handiaren moldekoa, 5 puntuz (hg) / Bost puntukoa, handiaren moldekoa (ip)', 'AAB1B2', '8/8/18/18']"
1530,"
	 Hemeretzi siglotan         
	",https://bdb.bertsozale.eus/common/file/get/30912,https://bdb.bertsozale.eus/common/file/get/26173,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'ABDA2B', '7/6']"
1531,"
	 Hemezortzi serore I         
	",https://bdb.bertsozale.eus/common/file/get/30902,https://bdb.bertsozale.eus/common/file/get/19795,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABD', '7/6']"
1532,"
	 Hemezortzi serore II         
	",https://bdb.bertsozale.eus/common/file/get/30940,https://bdb.bertsozale.eus/common/file/get/19798,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', 'Hutsik']"
1533,"
	 Heriotz karraxiak         
	",https://bdb.bertsozale.eus/common/file/get/30981,https://bdb.bertsozale.eus/common/file/get/21709,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'A1A2B1B2A2', '7/6']"
1534,"
	 Heriotz trixte batek         
	",https://bdb.bertsozale.eus/common/file/get/31017,https://bdb.bertsozale.eus/common/file/get/19804,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABA', '7/6']"
1535,"
	 Heriotzako lezio on bat         
	",https://bdb.bertsozale.eus/common/file/get/32297,https://bdb.bertsozale.eus/common/file/get/23563,"['Hamarreko handia (hg) / Bost puntuko handia (ip)', 'A1A2BA1A2', '4/5/5/4']"
1536,"
	 Herodes erregea         
	",https://bdb.bertsozale.eus/common/file/get/32361,https://bdb.bertsozale.eus/common/file/get/21187,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
1537,"
	 Herri bakoitzagana         
	",https://bdb.bertsozale.eus/common/file/get/30950,https://bdb.bertsozale.eus/common/file/get/26176,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'ABDEF', '7/6']"
1538,,,,[]
1539,"
	 Herri txiki batentzat         / Getariari      
	",https://bdb.bertsozale.eus/common/file/get/31054,https://bdb.bertsozale.eus/common/file/get/19807,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
1540,"
	 Herri txiki polit bat         
	",https://bdb.bertsozale.eus/common/file/get/31092,https://bdb.bertsozale.eus/common/file/get/19810,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABAB', '7/6']"
1541,"
	 Herri txikien negu gordina         
	",https://bdb.bertsozale.eus/common/file/get/33123,https://bdb.bertsozale.eus/common/file/get/26512,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'ABDE', '5/5/5/3']"
1542,"
	 Herrietan batzuek         / Hamaika amaren seme II       
	",https://bdb.bertsozale.eus/common/file/get/32148,https://bdb.bertsozale.eus/common/file/get/26998,"['Hamaikakoa, txikiaren moldekoa, 7 puntuz (hg) / Zazpi puntukoa, txikiaren moldekoa (ip)', 'ABDE..', '7/6']"
1543,"
	 Hi bertsolari konta ezaiguk         
	",https://bdb.bertsozale.eus/common/file/get/31293,https://bdb.bertsozale.eus/common/file/get/23140,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2BA2', '5/5/5/3']"
1544,"
	 Hidropesiek dauzkat B         / Mutilzaharrena B         / Kantatutzera noa B   
	",https://bdb.bertsozale.eus/common/file/get/31954,https://bdb.bertsozale.eus/common/file/get/19873,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABD', '13']"
1545,"
	 Hidropesiek dauzkat D         / Kaskazurik bere buruari         / Kantatutzera noa D   
	",https://bdb.bertsozale.eus/common/file/get/32030,https://bdb.bertsozale.eus/common/file/get/19879,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDB', '7/6']"
1546,"
	 Hidropesiek dauzkat A         / Mutilzaharrena A         / Kantatutzera noa A   
	",https://bdb.bertsozale.eus/common/file/get/31914,https://bdb.bertsozale.eus/common/file/get/19870,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2BA2', '13']"
1547,"
	 Hidropesiek dauzkat C         / Mutilzaharrena C         / Kantatutzera noa C   
	",https://bdb.bertsozale.eus/common/file/get/31992,https://bdb.bertsozale.eus/common/file/get/19876,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABA', '7/6']"
1548,"
	 Hil da Canovas fuera Canovas I         / Denbora leku zeru ta lurrak I      
	",https://bdb.bertsozale.eus/common/file/get/31327,https://bdb.bertsozale.eus/common/file/get/23143,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2BA2', '6/4/5/3']"
1549,"
	 Hil da Canovas fuera Canovas III         
	",https://bdb.bertsozale.eus/common/file/get/31140,https://bdb.bertsozale.eus/common/file/get/27127,"['Hamarreko handia (hg) / Bost puntuko handia (ip)', 'A1A2BA3A2', '5/5/5/3']"
